order_id,order_date,customer_id,product_id,category,region,channel,quantity,unit_price,discount_rate,unit_cost,year,quarter,month,week,dow,net_price,line_revenue,line_cogs,gross_profit,margin_pct
ORD100720,2023-04-11,C9512,P674,Technology,South,Retail,6,199.82,0.0,151.21,2023,2023Q2,2023-04,15,Tuesday,199.82,1198.92,907.26,291.6600000000001,0.2432689420478431
ORD100721,2024-11-01,C2385,P623,Furniture,West,Online,1,192.62,0.09,134.67,2024,2024Q4,2024-11,44,Friday,175.2842,175.2842,134.67,40.61420000000001,0.23170485417396441
ORD100722,2024-08-31,C1237,P774,Furniture,East,Online,5,212.1,0.0,170.19,2024,2024Q3,2024-08,35,Saturday,212.1,1060.5,850.95,209.54999999999995,0.19759547383309756
ORD100723,2023-03-28,C4804,P993,Furniture,West,Online,7,69.01,0.12,53.63,2023,2023Q1,2023-03,13,Tuesday,60.72880000000001,425.1016000000001,375.41,49.69160000000005,0.11689346734992304
ORD100724,2024-07-19,C4609,P107,Office Supplies,West,Online,8,214.86,0.23,98.83,2024,2024Q3,2024-07,29,Friday,165.4422,1323.5376,790.64,532.8976000000001,0.40263125127688104
ORD100725,2023-03-26,C6576,P990,Office Supplies,Central,Online,3,197.78,0.06,164.26,2023,2023Q1,2023-03,12,Sunday,185.9132,557.7396,492.78,64.95960000000002,0.11646940615297896
ORD100726,2024-06-03,C8898,P198,Technology,South,Online,9,22.11,0.11,17.72,2024,2024Q2,2024-06,23,Monday,19.6779,177.1011,159.48,17.621100000000013,0.09949740571910627
ORD100727,2023-03-05,C9395,P573,Furniture,Central,Online,6,141.19,0.16,76.87,2023,2023Q1,2023-03,9,Sunday,118.5996,711.5975999999999,461.22,250.37759999999992,0.35185278871092307
ORD100728,2023-12-18,C3606,P406,Technology,East,Retail,4,377.19,0.0,154.3,2023,2023Q4,2023-12,51,Monday,377.19,1508.76,617.2,891.56,0.5909223468278586
ORD100729,2024-04-18,C9826,P674,Technology,West,Retail,6,291.08,0.06,195.54,2024,2024Q2,2024-04,16,Thursday,273.61519999999996,1641.6911999999998,1173.24,468.45119999999974,0.28534672050383153
ORD100730,2024-06-08,C6693,P748,Technology,Central,Online,8,404.05,0.13,241.33,2024,2024Q2,2024-06,23,Saturday,351.5235,2812.188,1930.64,881.548,0.31347406361167884
ORD100731,2023-10-29,C1626,P873,Office Supplies,West,Online,3,273.63,0.0,201.75,2023,2023Q4,2023-10,43,Sunday,273.63,820.89,605.25,215.64,0.2626904944633264
ORD100732,2024-10-25,C9445,P461,Technology,Central,Retail,2,427.77,0.02,272.09,2024,2024Q4,2024-10,43,Friday,419.21459999999996,838.4291999999999,544.18,294.2492,0.3509529486806996
ORD100733,2024-07-11,C2241,P938,Technology,Central,Online,4,399.05,0.19,173.36,2024,2024Q3,2024-07,28,Thursday,323.2305,1292.922,693.44,599.482,0.4636644747324278
ORD100734,2023-05-30,C6296,P389,Office Supplies,West,Retail,1,53.65,0.18,27.37,2023,2023Q2,2023-05,22,Tuesday,43.993,43.993,27.37,16.623,0.3778555679312618
ORD100735,2024-04-28,C8115,P283,Furniture,Central,Online,8,488.62,0.13,380.8799,2024,2024Q2,2024-04,17,Sunday,425.0994,3400.7952,3047.0392,353.75599999999986,0.10402155354724091
ORD100736,2024-06-09,C3244,P440,Office Supplies,West,Retail,9,12.3,0.17,5.2488,2024,2024Q2,2024-06,23,Sunday,10.209,91.881,47.239200000000004,44.641799999999996,0.48586541287099616
ORD100737,2023-08-29,C3435,P575,Furniture,East,Online,6,300.43,0.12,219.76,2023,2023Q3,2023-08,35,Tuesday,264.3784,1586.2703999999999,1318.56,267.71039999999994,0.16876719126827303
ORD100738,2024-06-15,C5285,P700,Furniture,West,Online,9,397.29,0.14,211.11,2024,2024Q2,2024-06,24,Saturday,341.6694,3075.0245999999997,1899.9900000000002,1175.0345999999995,0.382122016194602
ORD100739,2024-10-08,C8962,P848,Furniture,West,Online,1,169.29,0.07,102.2,2024,2024Q4,2024-10,41,Tuesday,157.4397,157.4397,102.2,55.239699999999985,0.35086258421478184
ORD100740,2024-08-11,C3012,P302,Office Supplies,East,Online,6,301.29,0.11,192.51,2024,2024Q3,2024-08,32,Sunday,268.1481,1608.8886,1155.06,453.82860000000005,0.28207583794179414
ORD100741,2024-07-03,C6970,P372,Furniture,South,Retail,4,184.25,0.05,94.43,2024,2024Q3,2024-07,27,Wednesday,175.0375,700.15,377.72,322.42999999999995,0.4605156037991858
ORD100742,2024-04-01,C5072,P943,Furniture,Central,Retail,3,35.0,0.2,24.27,2024,2024Q2,2024-04,14,Monday,28.0,84.0,72.81,11.189999999999998,0.13321428571428567
ORD100743,2023-07-14,C2006,P495,Furniture,East,Online,3,9.19,0.22,6.54,2023,2023Q3,2023-07,28,Friday,7.1682,21.5046,19.62,1.884599999999999,0.08763706369799945
ORD100744,2024-07-26,C7397,P317,Office Supplies,South,Online,5,51.96,0.21,22.77,2024,2024Q3,2024-07,30,Friday,41.0484,205.24200000000002,113.85,91.39200000000002,0.445288975940597
ORD100745,2023-09-20,C8491,P986,Technology,South,Online,6,53.71,0.07,30.52,2023,2023Q3,2023-09,38,Wednesday,49.9503,299.7018,183.12,116.58179999999999,0.3889926587027505
ORD100746,2024-01-19,C6180,P503,Office Supplies,East,Online,2,307.39,0.02,225.92,2024,2024Q1,2024-01,3,Friday,301.24219999999997,602.4843999999999,451.84,150.64439999999996,0.2500386732005011
ORD100747,2023-08-15,C2587,P985,Furniture,East,Online,6,265.3,0.2,192.27,2023,2023Q3,2023-08,33,Tuesday,212.24,1273.44,1153.6200000000001,119.81999999999994,0.09409159442140967
ORD100748,2023-08-14,C2401,P926,Furniture,West,Retail,9,230.45,0.14,148.66,2023,2023Q3,2023-08,33,Monday,198.18699999999998,1783.6829999999998,1337.94,445.7429999999997,0.24990034664231242
ORD100749,2023-04-24,C4811,P914,Office Supplies,Central,Retail,1,347.5,0.13,260.61,2023,2023Q2,2023-04,17,Monday,302.325,302.325,260.61,41.714999999999975,0.1379806499627883
ORD100750,2024-11-23,C5557,P623,Technology,Central,Online,8,13.33,0.05,5.98,2024,2024Q4,2024-11,47,Saturday,12.663499999999999,101.30799999999999,47.84,53.46799999999999,0.5277766810123583
ORD100751,2023-04-17,C5969,P817,Office Supplies,West,Online,6,139.14,0.13,63.06,2023,2023Q2,2023-04,16,Monday,121.05179999999999,726.3108,378.36,347.95079999999996,0.47906598662721245
ORD100752,2023-03-04,C3192,P963,Furniture,Central,Online,4,389.81,0.01,271.26,2023,2023Q1,2023-03,9,Saturday,385.9119,1543.6476,1085.04,458.60760000000005,0.29709345578615226
ORD100753,2024-11-05,C5506,P341,Office Supplies,East,Online,7,455.44,0.15,324.27,2024,2024Q4,2024-11,45,Tuesday,387.12399999999997,2709.868,2269.89,439.97800000000007,0.1623614139138881
ORD100754,2024-02-04,C3655,P133,Office Supplies,Central,Online,6,221.98,0.21,170.16,2024,2024Q1,2024-02,5,Sunday,175.3642,1052.1852000000001,1020.96,31.225200000000086,0.029676524627033418
ORD100755,2023-11-12,C7174,P388,Office Supplies,South,Online,7,45.33,0.23,21.82,2023,2023Q4,2023-11,45,Sunday,34.9041,244.3287,152.74,91.58869999999999,0.3748585409736965
ORD100756,2024-06-14,C8167,P672,Technology,Central,Online,1,400.37,0.16,253.25,2024,2024Q2,2024-06,24,Friday,336.3108,336.3108,253.25,83.06079999999997,0.24697630881910418
ORD100757,2023-10-03,C6873,P592,Technology,West,Online,1,443.16,0.0,309.05,2023,2023Q4,2023-10,40,Tuesday,443.16,443.16,309.05,134.11,0.30262207780485606
ORD100758,2023-04-03,C1011,P172,Furniture,West,Retail,6,209.76,0.12,105.02,2023,2023Q2,2023-04,14,Monday,184.5888,1107.5328,630.12,477.41279999999995,0.4310597392691214
ORD100759,2024-06-09,C9927,P604,Technology,South,Online,3,125.46,0.27,79.37,2024,2024Q2,2024-06,23,Sunday,91.58579999999999,274.75739999999996,238.11,36.64739999999995,0.13338093896652084
ORD100760,2023-05-07,C1213,P256,Furniture,East,Online,3,26.77,0.03,18.4,2023,2023Q2,2023-05,18,Sunday,25.9669,77.9007,55.199999999999996,22.700700000000005,0.29140559712557146
ORD100761,2024-02-03,C9993,P554,Technology,West,Online,4,297.59,0.1,147.75,2024,2024Q1,2024-02,5,Saturday,267.83099999999996,1071.3239999999998,591.0,480.32399999999984,0.4483461585850778
ORD100762,2024-11-14,C1285,P617,Office Supplies,East,Retail,7,455.39,0.21,259.12,2024,2024Q4,2024-11,46,Thursday,359.7581,2518.3067,1813.8400000000001,704.4667,0.2797382463383034
ORD100763,2024-11-05,C5647,P672,Office Supplies,South,Online,2,340.55,0.15,169.37,2024,2024Q4,2024-11,45,Tuesday,289.46750000000003,578.9350000000001,338.74,240.19500000000005,0.4148911363106394
ORD100764,2023-09-17,C1953,P470,Furniture,West,Online,9,162.04,0.3,130.66,2023,2023Q3,2023-09,37,Sunday,113.42799999999998,1020.8519999999999,1175.94,-155.0880000000002,-0.15192016080685566
ORD100765,2024-07-15,C1856,P467,Furniture,South,Online,4,323.23,0.04,163.74,2024,2024Q3,2024-07,29,Monday,310.3008,1241.2032,654.96,586.2431999999999,0.472318472914024
ORD100766,2024-03-17,C7149,P710,Office Supplies,Central,Online,2,416.87,0.02,189.42,2024,2024Q1,2024-03,11,Sunday,408.5326,817.0652,378.84,438.22520000000003,0.5363405515251415
ORD100767,2023-12-12,C7549,P773,Office Supplies,Central,Online,1,240.54,0.2,100.02,2023,2023Q4,2023-12,50,Tuesday,192.43200000000002,192.43200000000002,100.02,92.41200000000002,0.48023197804938894
ORD100768,2023-04-11,C2064,P826,Furniture,Central,Retail,8,410.78,0.0,172.62,2023,2023Q2,2023-04,15,Tuesday,410.78,3286.24,1380.96,1905.2799999999997,0.5797750620770241
ORD100769,2023-09-28,C9789,P399,Office Supplies,East,Online,2,199.0,0.08,96.76,2023,2023Q3,2023-09,39,Thursday,183.08,366.16,193.52,172.64000000000001,0.47148787415337556
ORD100770,2024-04-14,C3883,P481,Technology,Central,Online,4,177.51,0.09,119.59,2024,2024Q2,2024-04,15,Sunday,161.5341,646.1364,478.36,167.77639999999997,0.2596609632269595
ORD100771,2024-12-11,C3864,P397,Office Supplies,Central,Online,7,293.58,0.18,119.76,2024,2024Q4,2024-12,50,Wednesday,240.7356,1685.1492,838.32,846.8292,0.5025247616056786
ORD100772,2023-01-04,C3672,P574,Technology,South,Retail,5,235.02,0.15,124.33,2023,2023Q1,2023-01,1,Wednesday,199.767,998.835,621.65,377.18500000000006,0.3776249330469998
ORD100773,2024-05-31,C5150,P214,Office Supplies,Central,Retail,3,488.67,0.14,208.26,2024,2024Q2,2024-05,22,Friday,420.25620000000004,1260.7686,624.78,635.9886000000001,0.5044451456040387
ORD100774,2024-09-01,C2600,P486,Office Supplies,South,Retail,1,260.61,0.07,151.58,2024,2024Q3,2024-09,35,Sunday,242.3673,242.3673,151.58,90.78729999999999,0.3745855979746442
ORD100775,2024-11-15,C4822,P269,Technology,South,Online,7,195.66,0.2,82.54,2024,2024Q4,2024-11,46,Friday,156.52800000000002,1095.6960000000001,577.7800000000001,517.916,0.47268220382295817
ORD100776,2023-11-02,C2889,P578,Technology,Central,Retail,5,200.49,0.42,135.01,2023,2023Q4,2023-11,44,Thursday,116.28420000000001,581.421,675.05,-93.6289999999999,-0.1610347751457204
ORD100777,2023-03-27,C1462,P864,Furniture,West,Online,1,276.23,0.16,196.07,2023,2023Q1,2023-03,13,Monday,232.0332,232.0332,196.07,35.9632,0.15499161326913563
ORD100778,2023-07-15,C4318,P985,Office Supplies,East,Online,2,180.68,0.11,131.73,2023,2023Q3,2023-07,28,Saturday,160.8052,321.6104,263.46,58.15040000000005,0.18081007330608725
ORD100779,2024-09-04,C7049,P501,Technology,West,Online,6,362.84,-0.0,181.77,2024,2024Q3,2024-09,36,Wednesday,362.84,2177.04,1090.6200000000001,1086.4199999999998,0.4990353874986219
ORD100780,2024-09-24,C7867,P150,Furniture,South,Retail,2,193.43,0.05,152.97,2024,2024Q3,2024-09,39,Tuesday,183.7585,367.517,305.94,61.577,0.16754871203236857
ORD100781,2024-04-03,C4179,P304,Furniture,East,Online,4,195.15,0.08,138.68,2024,2024Q2,2024-04,14,Wednesday,179.538,718.152,554.72,163.43200000000002,0.22757299290400917
ORD100782,2023-03-30,C3913,P194,Furniture,West,Online,2,310.4,0.06,132.07,2023,2023Q1,2023-03,13,Thursday,291.77599999999995,583.5519999999999,264.14,319.4119999999999,0.5473582474226804
ORD100783,2023-03-29,C8086,P782,Furniture,Central,Online,8,35.12,0.0,21.01,2023,2023Q1,2023-03,13,Wednesday,35.12,280.96,168.08,112.87999999999997,0.401765375854214
ORD100784,2023-12-11,C7130,P985,Furniture,East,Online,6,329.4,0.24,245.56,2023,2023Q4,2023-12,50,Monday,250.344,1502.0639999999999,1473.3600000000001,28.703999999999724,0.01910970504585672
ORD100785,2024-02-28,C8488,P598,Office Supplies,South,Online,8,254.96,0.2,137.65,2024,2024Q1,2024-02,9,Wednesday,203.96800000000002,1631.7440000000001,1101.2,530.5440000000001,0.3251392375274553
ORD100786,2023-01-24,C9154,P258,Technology,Central,Online,1,229.25,0.09,131.06,2023,2023Q1,2023-01,4,Tuesday,208.6175,208.6175,131.06,77.5575,0.3717689072105648
ORD100787,2024-05-08,C8390,P119,Furniture,East,Retail,4,361.03,0.0,246.7,2024,2024Q2,2024-05,19,Wednesday,361.03,1444.12,986.8,457.31999999999994,0.3166772844361964
ORD100788,2024-01-28,C9427,P977,Technology,East,Online,3,380.34,0.21,161.63,2024,2024Q1,2024-01,4,Sunday,300.4686,901.4058,484.89,416.5158,0.46207357441010477
ORD100789,2023-01-09,C4749,P384,Technology,Central,Online,6,423.9,0.1,354.01,2023,2023Q1,2023-01,2,Monday,381.51,2289.06,2124.06,165.0,0.0720819899871563
ORD100790,2023-03-10,C4551,P200,Furniture,South,Online,8,190.53,0.0,91.17,2023,2023Q1,2023-03,10,Friday,190.53,1524.24,729.36,794.88,0.5214926783183751
ORD100791,2023-11-24,C3893,P259,Furniture,South,Online,3,166.88,0.16,68.75,2023,2023Q4,2023-11,47,Friday,140.17919999999998,420.53759999999994,206.25,214.28759999999994,0.5095563393142492
ORD100792,2024-06-04,C3116,P329,Office Supplies,South,Retail,7,358.6,0.0,144.3,2024,2024Q2,2024-06,23,Tuesday,358.6,2510.2000000000003,1010.1000000000001,1500.1000000000001,0.5976017847183491
ORD100793,2024-08-17,C7738,P689,Furniture,East,Online,6,292.99,0.0,169.88,2024,2024Q3,2024-08,33,Saturday,292.99,1757.94,1019.28,738.6600000000001,0.42018498924877984
ORD100794,2023-11-07,C7429,P901,Furniture,Central,Online,8,317.74,0.03,253.53,2023,2023Q4,2023-11,45,Tuesday,308.2078,2465.6624,2028.24,437.42240000000015,0.1774056334719628
ORD100795,2023-08-01,C8211,P347,Furniture,East,Online,1,279.98,0.09,215.27,2023,2023Q3,2023-08,31,Tuesday,254.78180000000003,254.78180000000003,215.27,39.51180000000002,0.15508093592242467
ORD100796,2024-11-28,C2506,P717,Technology,East,Retail,9,387.48,0.16,314.02,2024,2024Q4,2024-11,48,Thursday,325.4832,2929.3488,2826.18,103.16880000000037,0.03521902205705253
ORD100797,2023-11-27,C5420,P158,Office Supplies,Central,Online,4,99.07,0.06,63.42,2023,2023Q4,2023-11,48,Monday,93.12579999999998,372.50319999999994,253.68,118.82319999999993,0.31898571609586157
ORD100798,2023-08-16,C2997,P109,Technology,West,Retail,3,280.08,0.03,168.59,2023,2023Q3,2023-08,33,Wednesday,271.6776,815.0328,505.77,309.26279999999997,0.3794482872345751
ORD100799,2023-11-15,C9036,P149,Furniture,Central,Online,2,83.26,0.16,47.76,2023,2023Q4,2023-11,46,Wednesday,69.9384,139.8768,95.52,44.35680000000001,0.31711334545828906
ORD100800,2023-01-09,C3406,P929,Technology,South,Online,9,206.59,0.06,86.95,2023,2023Q1,2023-01,2,Monday,194.19459999999998,1747.7513999999999,782.5500000000001,965.2013999999998,0.5522532552398469
ORD100801,2023-08-06,C2295,P622,Furniture,East,Online,8,333.68,0.14,270.04,2023,2023Q3,2023-08,31,Sunday,286.9648,2295.7184,2160.32,135.39840000000004,0.05897866219132104
ORD100802,2024-01-07,C6128,P823,Technology,Central,Online,2,249.07,0.01,155.24,2024,2024Q1,2024-01,1,Sunday,246.5793,493.1586,310.48,182.67859999999996,0.3704256602237089
ORD100803,2024-10-23,C8910,P119,Office Supplies,South,Online,5,192.9,0.0,116.66,2024,2024Q4,2024-10,43,Wednesday,192.9,964.5,583.3,381.20000000000005,0.3952306894764127
ORD100804,2024-06-15,C9240,P119,Technology,West,Online,7,443.06,0.16,279.94,2024,2024Q2,2024-06,24,Saturday,372.1704,2605.1928,1959.58,645.6127999999999,0.2478176663162895
ORD100805,2024-07-16,C1864,P863,Furniture,Central,Retail,6,387.55,0.12,293.52,2024,2024Q3,2024-07,29,Tuesday,341.04400000000004,2046.2640000000001,1761.12,285.14400000000023,0.13934858845193007
ORD100806,2024-01-28,C3932,P192,Office Supplies,West,Retail,2,265.51,0.17,133.02,2024,2024Q1,2024-01,4,Sunday,220.37329999999997,440.74659999999994,266.04,174.70659999999992,0.3963878564236229
ORD100807,2023-03-21,C2381,P239,Furniture,South,Retail,4,475.28,0.06,341.94,2023,2023Q1,2023-03,12,Tuesday,446.7631999999999,1787.0527999999997,1367.76,419.2927999999997,0.23462809828562411
ORD100808,2023-10-09,C3770,P566,Technology,East,Online,4,215.06,0.04,154.81,2023,2023Q4,2023-10,41,Monday,206.45759999999999,825.8303999999999,619.24,206.59039999999993,0.2501608078365727
ORD100809,2024-12-18,C5804,P645,Office Supplies,South,Retail,3,395.1,0.21,309.09,2024,2024Q4,2024-12,51,Wednesday,312.129,936.3870000000001,927.27,9.117000000000075,0.009736359005411305
ORD100810,2023-02-01,C3524,P305,Furniture,South,Retail,9,88.13,0.0,35.6,2023,2023Q1,2023-02,5,Wednesday,88.13,793.17,320.40000000000003,472.7699999999999,0.5960512878701917
ORD100811,2024-09-25,C1607,P499,Furniture,South,Online,2,146.47,0.2,69.82,2024,2024Q3,2024-09,39,Wednesday,117.176,234.352,139.64,94.71200000000002,0.40414419335017415
ORD100812,2024-05-07,C5589,P706,Technology,West,Online,7,172.35,0.21,105.47,2024,2024Q2,2024-05,19,Tuesday,136.1565,953.0954999999999,738.29,214.80549999999994,0.22537668051102955
ORD100813,2023-07-24,C1475,P498,Office Supplies,Central,Retail,9,57.38,0.17,44.91,2023,2023Q3,2023-07,30,Monday,47.6254,428.6286,404.18999999999994,24.438600000000065,0.05701579409306814
ORD100814,2024-07-14,C3040,P444,Office Supplies,West,Online,8,253.39,0.04,211.4,2024,2024Q3,2024-07,28,Sunday,243.25439999999998,1946.0351999999998,1691.2,254.83519999999976,0.13095097149321852
ORD100815,2024-08-25,C1004,P164,Office Supplies,West,Online,8,100.17,0.03,66.88,2024,2024Q3,2024-08,34,Sunday,97.1649,777.3192,535.04,242.27920000000006,0.3116855984002454
ORD100816,2023-02-01,C1781,P506,Office Supplies,South,Retail,2,318.92,0.08,158.01,2023,2023Q1,2023-02,5,Wednesday,293.4064,586.8128,316.02,270.79280000000006,0.46146368995359344
ORD100817,2023-03-18,C4926,P821,Technology,Central,Online,2,99.1,-0.0,47.87,2023,2023Q1,2023-03,11,Saturday,99.1,198.2,95.74,102.46,0.5169525731584258
ORD100818,2024-04-24,C8655,P663,Furniture,Central,Online,8,66.14,0.02,45.49,2024,2024Q2,2024-04,17,Wednesday,64.8172,518.5376,363.92,154.61759999999998,0.2981801126861388
ORD100819,2024-12-20,C7970,P902,Technology,East,Online,7,484.7,0.15,239.7,2024,2024Q4,2024-12,51,Friday,411.995,2883.965,1677.8999999999999,1206.0650000000003,0.4181968227769755
ORD100820,2023-01-18,C1889,P213,Technology,South,Online,7,330.83,0.15,214.67,2023,2023Q1,2023-01,3,Wednesday,281.2055,1968.4384999999997,1502.6899999999998,465.7484999999999,0.23660810332657078
ORD100821,2024-04-24,C1313,P109,Furniture,Central,Retail,4,468.54,0.02,363.43,2024,2024Q2,2024-04,17,Wednesday,459.1692,1836.6768,1453.72,382.95679999999993,0.20850527430846838
ORD100822,2023-04-09,C4042,P592,Furniture,South,Online,5,247.49,0.15,142.41,2023,2023Q2,2023-04,14,Sunday,210.3665,1051.8325,712.05,339.7825,0.32303860167849924
ORD100823,2024-04-13,C6869,P260,Office Supplies,East,Online,1,21.53,0.14,12.28,2024,2024Q2,2024-04,15,Saturday,18.515800000000002,18.515800000000002,12.28,6.235800000000003,0.33678263969150685
ORD100824,2024-03-24,C7719,P633,Furniture,Central,Retail,3,289.31,0.22,120.43,2024,2024Q1,2024-03,12,Sunday,225.6618,676.9854,361.29,315.6954,0.46632527082563374
ORD100825,2023-03-07,C8407,P912,Office Supplies,Central,Online,5,281.37,0.15,144.72,2023,2023Q1,2023-03,10,Tuesday,239.1645,1195.8225,723.6,472.22249999999997,0.39489347290254195
ORD100826,2024-05-05,C4079,P403,Office Supplies,Central,Retail,2,12.41,0.18,8.86,2024,2024Q2,2024-05,18,Sunday,10.176200000000001,20.352400000000003,17.72,2.632400000000004,0.1293410113794935
ORD100827,2024-10-07,C2511,P593,Technology,East,Online,2,431.31,0.14,242.47,2024,2024Q4,2024-10,41,Monday,370.9266,741.8532,484.94,256.9132,0.3463127206299036
ORD100828,2024-09-13,C1237,P712,Technology,West,Online,1,311.89,0.18,146.97,2024,2024Q3,2024-09,37,Friday,255.74980000000002,255.74980000000002,146.97,108.77980000000002,0.4253367940072681
ORD100829,2023-01-21,C2321,P234,Office Supplies,West,Online,2,373.62,-0.0,167.23,2023,2023Q1,2023-01,3,Saturday,373.62,747.24,334.46,412.78000000000003,0.5524061881055619
ORD100830,2023-06-27,C1586,P906,Office Supplies,Central,Online,9,249.49,0.09,110.47,2023,2023Q2,2023-06,26,Tuesday,227.03590000000003,2043.3231000000003,994.23,1049.0931000000003,0.5134249693550668
ORD100831,2023-06-23,C8746,P282,Furniture,East,Retail,7,311.11,0.1,216.72,2023,2023Q2,2023-06,25,Friday,279.999,1959.9930000000002,1517.04,442.9530000000002,0.22599723570441332
ORD100832,2023-11-23,C3415,P826,Office Supplies,West,Retail,9,132.45,0.08,89.49,2023,2023Q4,2023-11,47,Thursday,121.854,1096.686,805.41,291.27599999999995,0.2655965335565513
ORD100833,2023-04-13,C8407,P693,Furniture,Central,Retail,3,487.01,0.14,308.44,2023,2023Q2,2023-04,15,Thursday,418.8286,1256.4858,925.3199999999999,331.1658,0.2635650956023538
ORD100834,2024-09-07,C5977,P226,Office Supplies,East,Online,6,203.36,0.15,127.13,2024,2024Q3,2024-09,36,Saturday,172.856,1037.136,762.78,274.356,0.2645323274864627
ORD100835,2024-07-13,C5849,P751,Technology,South,Retail,9,85.35,0.13,40.02,2024,2024Q3,2024-07,28,Saturday,74.2545,668.2905,360.18,308.11049999999994,0.4610427650849443
ORD100836,2024-08-05,C5092,P276,Furniture,Central,Online,4,32.68,0.09,20.43,2024,2024Q3,2024-08,32,Monday,29.7388,118.9552,81.72,37.235200000000006,0.31301868266372557
ORD100837,2023-05-23,C8371,P638,Office Supplies,East,Retail,6,319.91,0.04,136.59,2023,2023Q2,2023-05,21,Tuesday,307.1136,1842.6816000000001,819.54,1023.1416000000002,0.5552460066893814
ORD100838,2023-01-11,C1390,P962,Office Supplies,East,Online,7,491.77,0.19,380.8799,2023,2023Q1,2023-01,2,Wednesday,398.3337,2788.3359,2666.1593000000003,122.17659999999978,0.04381703079603852
ORD100839,2024-10-17,C1834,P956,Office Supplies,South,Retail,8,448.42,0.13,191.08,2024,2024Q4,2024-10,42,Thursday,390.1254,3121.0032,1528.64,1592.3632,0.5102087687702467
ORD100840,2023-07-28,C4810,P883,Technology,West,Online,9,352.54,0.02,208.21,2023,2023Q3,2023-07,30,Friday,345.48920000000004,3109.4028000000003,1873.89,1235.5128000000002,0.39734729768687416
ORD100841,2024-04-17,C4549,P544,Office Supplies,South,Online,6,495.35,0.08,198.27,2024,2024Q2,2024-04,16,Wednesday,455.72200000000004,2734.3320000000003,1189.6200000000001,1544.7120000000002,0.5649321296755478
ORD100842,2024-10-16,C5909,P603,Office Supplies,West,Retail,6,362.8,0.0,273.47,2024,2024Q4,2024-10,42,Wednesday,362.8,2176.8,1640.8200000000002,535.98,0.24622381477398014
ORD100843,2023-01-27,C7639,P369,Office Supplies,West,Online,8,172.93,0.1,82.1,2023,2023Q1,2023-01,4,Friday,155.637,1245.096,656.8,588.296,0.4724904746300687
ORD100844,2023-01-04,C6287,P927,Technology,West,Online,7,302.6,0.08,246.99,2023,2023Q1,2023-01,1,Wednesday,278.39200000000005,1948.7440000000004,1728.93,219.8140000000003,0.11279778154544684
ORD100845,2023-01-04,C3316,P529,Office Supplies,Central,Retail,4,44.48,0.05,18.67,2023,2023Q1,2023-01,1,Wednesday,42.25599999999999,169.02399999999997,74.68,94.34399999999997,0.5581692540704277
ORD100846,2023-04-23,C3945,P793,Office Supplies,East,Online,6,114.73,0.23,88.27,2023,2023Q2,2023-04,16,Sunday,88.3421,530.0526,529.62,0.43259999999997945,0.0008161454165114547
ORD100847,2023-02-07,C7770,P423,Office Supplies,West,Online,5,211.68,0.01,147.22,2023,2023Q1,2023-02,6,Tuesday,209.5632,1047.816,736.1,311.716,0.29749116257052766
ORD100848,2024-08-13,C2813,P765,Technology,West,Online,3,104.9,0.16,53.75,2024,2024Q3,2024-08,33,Tuesday,88.116,264.348,161.25,103.09800000000001,0.3900086249943257
ORD100849,2024-03-12,C5537,P301,Office Supplies,East,Online,5,476.98,0.27,234.24,2024,2024Q1,2024-03,11,Tuesday,348.1954,1740.977,1171.2,569.777,0.3272742833477984
ORD100850,2024-12-06,C5848,P759,Technology,West,Online,6,495.362,0.19,279.25,2024,2024Q4,2024-12,49,Friday,401.24322000000006,2407.4593200000004,1675.5,731.9593200000004,0.30403808443168223
ORD100851,2024-07-31,C7751,P141,Office Supplies,Central,Retail,9,188.61,0.1,145.75,2024,2024Q3,2024-07,31,Wednesday,169.74900000000002,1527.7410000000002,1311.75,215.9910000000002,0.14137933065879635
ORD100852,2024-11-24,C7428,P194,Technology,Central,Retail,6,356.07,0.01,280.54,2024,2024Q4,2024-11,47,Sunday,352.5093,2115.0558,1683.2400000000002,431.81579999999985,0.20416284052647682
ORD100853,2023-06-21,C5181,P416,Office Supplies,East,Online,2,206.85,0.0,99.06,2023,2023Q2,2023-06,25,Wednesday,206.85,413.7,198.12,215.57999999999998,0.5211022480058013
ORD100854,2023-07-27,C3782,P533,Furniture,South,Online,9,74.06,0.07,41.4,2023,2023Q3,2023-07,30,Thursday,68.8758,619.8822,372.59999999999997,247.28220000000005,0.39891805249449014
ORD100855,2024-09-03,C4310,P739,Furniture,South,Online,6,171.78,0.05,87.07,2024,2024Q3,2024-09,36,Tuesday,163.191,979.146,522.42,456.726,0.46645341961260123
ORD100856,2023-06-26,C4703,P422,Furniture,Central,Retail,3,120.52,0.04,54.86,2023,2023Q2,2023-06,26,Monday,115.69919999999999,347.09759999999994,164.57999999999998,182.51759999999996,0.5258394180772209
ORD100857,2023-02-11,C2972,P116,Furniture,South,Online,7,167.4,0.07,115.66,2023,2023Q1,2023-02,6,Saturday,155.682,1089.774,809.62,280.1539999999999,0.25707532020400553
ORD100858,2024-04-26,C6628,P392,Technology,West,Online,4,111.44,0.09,61.92,2024,2024Q2,2024-04,17,Friday,101.4104,405.6416,247.68,157.96159999999998,0.38941173686328023
ORD100859,2024-07-30,C2875,P494,Office Supplies,South,Retail,4,60.61,0.14,30.39,2024,2024Q3,2024-07,31,Tuesday,52.1246,208.4984,121.56,86.9384,0.41697394320531955
