order_id,order_date,customer_id,product_id,category,region,channel,quantity,unit_price,discount_rate,unit_cost
ORD100621,2023-12-11,C9575,P299,Office Supplies,South,Online,9,140.3,0.06,83.18
ORD100622,2023-04-29,C6240,P397,Office Supplies,South,Online,3,6.42,0.13,4.01
ORD100623,2023-10-28,C6489,P496,Furniture,South,Online,4,216.82,0.15,106.26
ORD100624,2024-03-11,C7709,P848,Technology,Central,Online,6,11.2,0.16,6.79
ORD100625,2023-06-17,C3295,P767,Furniture,Central,Online,1,455.35,0.09,356.25
ORD100626,2023-09-01,C3769,P793,Technology,South,Retail,3,322.7,0.14,245.39
ORD100627,2023-09-22,C6628,P313,Office Supplies,Central,Online,2,293.59,0.16,138.98
ORD100628,2023-12-30,C1577,P860,Furniture,West,Retail,9,104.79,0.12,73.67
ORD100629,2023-09-21,C3884,P845,Office Supplies,West,Online,9,351.47,0.09,276.11
ORD100630,2024-06-14,C7461,P517,Technology,West,Online,7,340.24,0.0,261.61
ORD100631,2023-08-24,C9784,P590,Office Supplies,East,Online,3,34.93,0.15,20.66
ORD100632,2023-11-09,C5674,P133,Office Supplies,East,Online,6,441.02,0.1,185.95
ORD100633,2023-10-01,C4596,P783,Technology,Central,Online,6,291.81,0.07,239.0
ORD100634,2023-05-12,C4962,P963,Furniture,South,Retail,8,397.27,0.2,229.68
ORD100635,2024-05-08,C7168,P524,Technology,East,Retail,2,135.14,0.0,76.01
ORD100636,2023-06-19,C5899,P585,Office Supplies,East,Online,7,65.41,0.23,48.52
ORD100637,2023-08-02,C1209,P548,Office Supplies,East,Online,2,352.71,0.1,182.98
ORD100638,2024-07-24,C5852,P174,Technology,South,Retail,6,397.97,0.13,308.68
ORD100639,2024-11-14,C4600,P657,Furniture,West,Online,8,196.09,0.07,85.15
ORD100640,2024-04-28,C7306,P748,Office Supplies,West,Online,1,16.73,0.0,12.27
ORD100641,2024-10-21,C8875,P934,Technology,East,Retail,2,410.04,,342.22
ORD100642,2024-09-07,C9661,P935,Office Supplies,South,Online,8,107.02,0.13,90.76
ORD100643,2023-12-13,C6491,P542,Office Supplies,West,Online,1,172.82,0.15,140.97
ORD100644,2024-07-08,C4262,P962,Office Supplies,South,Online,7,315.97,0.08,250.2
ORD100645,2023-08-25,C4995,P575,Furniture,Central,Online,5,54.48,0.0,28.63
ORD100646,2023-11-28,C2587,P677,Office Supplies,East,Online,4,40.64,0.0,33.93
ORD100647,2024-01-21,C9422,P641,Furniture,South,Retail,8,17.72,0.26,14.49
ORD100648,2024-11-22,C8624,P997,Office Supplies,Central,Online,8,458.74,0.01,293.81
ORD100649,2024-09-02,C8685,P763,Office Supplies,Central,Retail,3,159.13,0.21,92.44
ORD100650,2023-12-19,C3952,P207,Technology,East,Retail,1,332.03,0.03,149.14
ORD100651,2024-04-14,C3899,P164,Office Supplies,South,Retail,2,494.67,0.09,329.34
ORD100652,2023-05-26,C8708,P468,Technology,South,Online,1,336.38,0.15,240.59
ORD100653,2024-08-02,C5900,P563,Furniture,West,Online,9,264.92,0.03,154.13
ORD100654,2024-02-03,C7341,P701,Furniture,East,Online,6,262.86,0.23,153.17
ORD100655,2024-01-19,C5407,P532,Furniture,South,Online,7,191.57,0.11,126.05
ORD100656,2024-07-05,C4984,P562,Furniture,South,Retail,3,301.89,,124.53
ORD100657,2024-03-31,C6689,P928,Technology,Central,Online,8,479.6,0.08,398.57
ORD100658,2023-02-22,C8316,P401,Technology,Central,Retail,7,395.08,0.15,209.57
ORD100659,2023-07-27,C4006,P543,Furniture,East,Online,7,214.99,0.23,99.63
ORD100660,2023-05-08,C8281,P601,Office Supplies,East,Online,5,169.56,0.09,68.24
ORD100661,2024-06-13,C3197,P521,Technology,South,Online,7,442.35,0.24,347.51
ORD100662,2023-01-26,C4625,P970,Technology,West,Retail,5,72.21,0.05,56.93
ORD100663,2023-05-26,C9213,P965,Furniture,West,Online,4,425.54,0.16,188.47
ORD100664,2024-03-06,C9589,P561,Office Supplies,Central,Online,6,131.26,0.14,61.5
ORD100665,2024-05-15,C9313,P505,Technology,East,Retail,3,359.24,0.01,216.1
ORD100666,2023-12-29,C3844,P629,Furniture,East,Online,9,404.08,0.12,195.4
ORD100667,2024-09-11,C8589,P262,Technology,East,Online,7,241.11,0.1,176.28
ORD100668,2024-10-23,C9423,P482,Office Supplies,West,Online,7,100.18,0.03,42.69
ORD100669,2023-04-06,C9802,P295,Technology,West,Online,7,423.16,0.13,273.94
ORD100670,2024-11-16,C1188,P229,Office Supplies,East,Online,5,186.92,0.11,106.97
ORD100671,2024-03-18,C7704,P185,Office Supplies,West,Online,9,163.74,,99.75
ORD100672,2024-04-03,C9969,P627,Furniture,West,Online,2,257.46,0.09,152.2
ORD100673,2023-03-10,C7881,P100,Office Supplies,Central,Online,6,220.37,0.09,103.34
ORD100674,2024-03-23,C3098,P680,Technology,Central,Online,1,343.11,0.07,171.26
ORD100675,2024-06-06,C7862,P488,Technology,South,Online,3,72.91,0.11,31.29
ORD100676,2024-02-23,C1947,P429,Technology,South,Online,6,220.67,0.05,99.72
ORD100677,2023-03-02,C5324,P791,Office Supplies,West,Online,5,446.39,0.31,374.99
ORD100678,2024-01-12,C6635,P584,Technology,South,Online,9,22.85,0.0,12.02
ORD100679,2024-11-04,C5107,P759,Office Supplies,Central,Online,6,231.38,0.05,124.52
ORD100680,2024-06-04,C7297,P737,Furniture,East,Online,4,331.96,0.06,151.77
ORD100681,2023-04-09,C3161,P128,Furniture,West,Retail,4,444.42,0.26,328.79
ORD100682,2024-11-22,C6455,P293,Office Supplies,Central,Retail,6,298.92,0.0,243.88
ORD100683,2024-11-21,C6802,P612,Furniture,South,Online,8,413.12,0.13,312.07
ORD100684,2023-05-02,C6703,P977,Furniture,West,Online,3,115.23,0.12,77.86
ORD100685,2024-07-30,C3603,P238,Office Supplies,East,Online,6,179.64,0.13,137.6
ORD100686,2023-10-20,C3748,P194,Furniture,East,Retail,6,471.36,0.2,274.29
ORD100687,2024-03-03,C3320,P946,Technology,East,Online,1,443.56,0.2,348.98
ORD100688,2023-11-17,C5155,P969,Furniture,Central,Online,9,281.19,0.06,213.52
ORD100689,2024-07-17,C6273,P250,Technology,Central,Online,6,240.37,0.12,96.33
ORD100690,2024-12-18,C4262,P461,Furniture,West,Online,3,228.28,0.0,141.42
ORD100691,2024-07-26,C4689,P663,Furniture,Central,Online,6,34.1,0.11,17.7
ORD100692,2024-11-01,C3577,P275,Office Supplies,South,Retail,7,446.73,0.04,196.03
ORD100693,2024-11-12,C2969,P393,Technology,South,Retail,9,409.98,0.09,320.11
ORD100694,2023-03-06,C6916,P455,Office Supplies,East,Online,1,230.84,0.0,93.16
ORD100695,2023-07-02,C8343,P676,Office Supplies,Central,Online,4,143.32,0.13,104.42
ORD100696,2024-06-03,C3616,P376,Furniture,South,Online,2,174.75,0.0,147.61
ORD100697,2024-02-29,C8744,P470,Furniture,South,Online,6,65.96,0.11,40.69
ORD100698,2023-02-06,C6138,P360,Office Supplies,West,Online,5,362.29,0.0,205.44
ORD100699,2023-03-10,C2509,P782,Furniture,West,Online,5,280.55,0.03,188.7
ORD100700,2024-01-10,C4293,P237,Office Supplies,South,Retail,9,120.88,0.19,92.12
ORD100701,2024-03-19,C1067,P307,Office Supplies,East,Retail,5,313.39,0.15,159.24
ORD100702,2023-05-01,C1352,P324,Furniture,Central,Online,4,489.72,0.19,251.14
ORD100703,2023-05-04,C4024,P914,Furniture,East,Online,1,65.59,0.22,44.16
ORD100704,2023-04-04,C5089,P949,Office Supplies,South,Online,3,231.95,0.04,190.88
ORD100705,2024-02-11,C8176,P549,Office Supplies,East,Online,9,249.61,0.22,133.37
ORD100706,2023-01-06,C2208,P240,Furniture,East,Online,5,87.56,0.0,49.87
ORD100707,2024-02-17,C8551,P779,Furniture,West,Online,9,268.13,0.16,227.11
ORD100708,2023-12-09,C3110,P542,Office Supplies,East,Online,5,304.96,0.06,146.17
ORD100709,2023-12-02,C2244,P863,Technology,West,Retail,5,82.89,0.03,36.03
ORD100710,2024-05-04,C7298,P423,Technology,West,Online,4,81.59,0.15,54.29
ORD100711,2024-01-12,C7968,P997,Technology,West,Online,6,428.89,0.18,176.24
ORD100712,2024-06-07,C6443,P825,Office Supplies,Central,Online,1,159.14,0.17,76.58
ORD100713,2024-07-04,C2041,P301,Office Supplies,Central,Retail,1,317.02,0.12,215.57
ORD100714,2024-10-24,C2037,P752,Furniture,South,Online,5,315.25,0.11,219.66
ORD100715,2024-07-29,C4510,P357,Technology,West,Online,6,420.39,0.14,264.72
ORD100716,2024-01-08,C5054,P414,Furniture,Central,Online,5,371.25,0.12,212.61
ORD100717,2023-12-21,C9986,P325,Office Supplies,Central,Online,4,421.09,0.14,277.62
ORD100718,2023-06-19,C3577,P713,Technology,East,Retail,3,314.48,0.12,216.84
ORD100719,2024-03-07,C2733,P336,Office Supplies,Central,Online,7,227.48,0.17,173.24
ORD100720,2023-04-11,C9512,P674,Technology,South,Retail,6,199.82,0.0,151.21
ORD100721,2024-11-01,C2385,P623,Furniture,West,Online,1,192.62,0.09,134.67
ORD100722,2024-08-31,C1237,P774,Furniture,East,Online,5,212.1,0.0,170.19
ORD100723,2023-03-28,C4804,P993,Furniture,West,Online,7,69.01,0.12,53.63
ORD100724,2024-07-19,C4609,P107,Office Supplies,West,Online,8,214.86,0.23,98.83
ORD100725,2023-03-26,C6576,P990,Office Supplies,Central,Online,3,197.78,0.06,164.26
ORD100726,2024-06-03,C8898,P198,Technology,South,Online,9,22.11,0.11,17.72
ORD100727,2023-03-05,C9395,P573,Furniture,Central,Online,6,141.19,0.16,76.87
ORD100728,2023-12-18,C3606,P406,Technology,East,Retail,4,377.19,0.0,154.3
ORD100729,2024-04-18,C9826,P674,Technology,West,Retail,6,291.08,0.06,195.54
ORD100730,2024-06-08,C6693,P748,Technology,Central,Online,8,404.05,0.13,241.33
ORD100731,2023-10-29,C1626,P873,Office Supplies,West,Online,3,273.63,0.0,201.75
ORD100732,2024-10-25,C9445,P461,Technology,Central,Retail,2,427.77,0.02,272.09
ORD100733,2024-07-11,C2241,P938,Technology,Central,Online,4,399.05,0.19,173.36
ORD100734,2023-05-30,C6296,P389,Office Supplies,West,Retail,1,53.65,0.18,27.37
ORD100735,2024-04-28,C8115,P283,Furniture,Central,Online,8,488.62,0.13,389.5
ORD100736,2024-06-09,C3244,P440,Office Supplies,West,Retail,9,12.3,0.17,5.13
ORD100737,2023-08-29,C3435,P575,Furniture,East,Online,6,300.43,0.12,219.76
ORD100738,2024-06-15,C5285,P700,Furniture,West,Online,9,397.29,0.14,211.11
ORD100739,2024-10-08,C8962,P848,Furniture,West,Online,1,169.29,0.07,102.2
ORD100740,2024-08-11,C3012,P302,Office Supplies,East,Online,6,301.29,0.11,192.51
ORD100741,2024-07-03,C6970,P372,Furniture,South,Retail,4,184.25,0.05,94.43
ORD100742,2024-04-01,C5072,P943,Furniture,Central,Retail,3,35.0,0.2,24.27
ORD100743,2023-07-14,C2006,P495,Furniture,East,Online,3,9.19,0.22,6.54
ORD100744,2024-07-26,C7397,P317,Office Supplies,South,Online,5,51.96,0.21,22.77
ORD100745,2023-09-20,C8491,P986,Technology,South,Online,6,53.71,0.07,30.52
ORD100746,2024-01-19,C6180,P503,Office Supplies,East,Online,2,307.39,0.02,225.92
ORD100747,2023-08-15,C2587,P985,Furniture,East,Online,6,265.3,0.2,192.27
ORD100748,2023-08-14,C2401,P926,Furniture,West,Retail,9,230.45,0.14,148.66
ORD100749,2023-04-24,C4811,P914,Office Supplies,Central,Retail,1,347.5,0.13,260.61
ORD100750,2024-11-23,C5557,P623,Technology,Central,Online,8,13.33,0.05,5.98
ORD100751,2023-04-17,C5969,P817,Office Supplies,West,Online,6,139.14,0.13,63.06
ORD100752,2023-03-04,C3192,P963,Furniture,Central,Online,4,389.81,0.01,271.26
ORD100753,2024-11-05,C5506,P341,Office Supplies,East,Online,7,455.44,0.15,324.27
ORD100754,2024-02-04,C3655,P133,Office Supplies,Central,Online,6,221.98,0.21,170.16
ORD100755,2023-11-12,C7174,P388,Office Supplies,South,Online,7,45.33,0.23,21.82
ORD100756,2024-06-14,C8167,P672,Technology,Central,Online,1,400.37,0.16,253.25
ORD100757,2023-10-03,C6873,P592,Technology,West,Online,1,443.16,0.0,309.05
ORD100758,2023-04-03,C1011,P172,Furniture,West,Retail,6,209.76,0.12,105.02
ORD100759,2024-06-09,C9927,P604,Technology,South,Online,3,125.46,0.27,79.37
ORD100760,2023-05-07,C1213,P256,Furniture,East,Online,3,26.77,0.03,18.4
ORD100761,2024-02-03,C9993,P554,Technology,West,Online,4,297.59,0.1,147.75
ORD100762,2024-11-14,C1285,P617,Office Supplies,East,Retail,7,455.39,0.21,259.12
ORD100763,2024-11-05,C5647,P672,Office Supplies,South,Online,2,340.55,0.15,169.37
ORD100764,2023-09-17,C1953,P470,Furniture,West,Online,9,162.04,0.3,130.66
ORD100765,2024-07-15,C1856,P467,Furniture,South,Online,4,323.23,0.04,163.74
ORD100766,2024-03-17,C7149,P710,Office Supplies,Central,Online,2,416.87,0.02,189.42
ORD100767,2023-12-12,C7549,P773,Office Supplies,Central,Online,1,240.54,0.2,100.02
ORD100768,2023-04-11,C2064,P826,Furniture,Central,Retail,8,410.78,0.0,172.62
ORD100769,2023-09-28,C9789,P399,Office Supplies,East,Online,2,199.0,0.08,96.76
ORD100770,2024-04-14,C3883,P481,Technology,Central,Online,4,177.51,0.09,119.59
ORD100771,2024-12-11,C3864,P397,Office Supplies,Central,Online,7,293.58,0.18,119.76
ORD100772,2023-01-04,C3672,P574,Technology,South,Retail,5,235.02,0.15,124.33
ORD100773,2024-05-31,C5150,P214,Office Supplies,Central,Retail,3,488.67,0.14,208.26
ORD100774,2024-09-01,C2600,P486,Office Supplies,South,Retail,1,260.61,0.07,151.58
ORD100775,2024-11-15,C4822,P269,Technology,South,Online,7,195.66,0.2,82.54
ORD100776,2023-11-02,C2889,P578,Technology,Central,Retail,5,200.49,0.42,135.01
ORD100777,2023-03-27,C1462,P864,Furniture,West,Online,1,276.23,0.16,196.07
ORD100778,2023-07-15,C4318,P985,Office Supplies,East,Online,2,180.68,0.11,131.73
ORD100779,2024-09-04,C7049,P501,Technology,West,Online,6,362.84,-0.0,181.77
ORD100780,2024-09-24,C7867,P150,Furniture,South,Retail,2,193.43,0.05,152.97
ORD100781,2024-04-03,C4179,P304,Furniture,East,Online,4,195.15,0.08,138.68
ORD100782,2023-03-30,C3913,P194,Furniture,West,Online,2,310.4,0.06,132.07
ORD100783,2023-03-29,C8086,P782,Furniture,Central,Online,8,35.12,,21.01
ORD100784,2023-12-11,C7130,P985,Furniture,East,Online,6,329.4,0.24,245.56
ORD100785,2024-02-28,C8488,P598,Office Supplies,South,Online,8,254.96,0.2,137.65
ORD100786,2023-01-24,C9154,P258,Technology,Central,Online,1,229.25,0.09,131.06
ORD100787,2024-05-08,C8390,P119,Furniture,East,Retail,4,361.03,0.0,246.7
ORD100788,2024-01-28,C9427,P977,Technology,East,Online,3,380.34,0.21,161.63
ORD100789,2023-01-09,C4749,P384,Technology,Central,Online,6,423.9,0.1,354.01
ORD100790,2023-03-10,C4551,P200,Furniture,South,Online,8,190.53,0.0,91.17
ORD100791,2023-11-24,C3893,P259,Furniture,South,Online,3,166.88,0.16,68.75
ORD100792,2024-06-04,C3116,P329,Office Supplies,South,Retail,7,358.6,,144.3
ORD100793,2024-08-17,C7738,P689,Furniture,East,Online,6,292.99,0.0,169.88
ORD100794,2023-11-07,C7429,P901,Furniture,Central,Online,8,317.74,0.03,253.53
ORD100795,2023-08-01,C8211,P347,Furniture,East,Online,1,279.98,0.09,215.27
ORD100796,2024-11-28,C2506,P717,Technology,East,Retail,9,387.48,0.16,314.02
ORD100797,2023-11-27,C5420,P158,Office Supplies,Central,Online,4,99.07,0.06,63.42
ORD100798,2023-08-16,C2997,P109,Technology,West,Retail,3,280.08,0.03,168.59
ORD100799,2023-11-15,C9036,P149,Furniture,Central,Online,2,83.26,0.16,47.76
ORD100800,2023-01-09,C3406,P929,Technology,South,Online,9,206.59,0.06,86.95
ORD100801,2023-08-06,C2295,P622,Furniture,East,Online,8,333.68,0.14,270.04
ORD100802,2024-01-07,C6128,P823,Technology,Central,Online,2,249.07,0.01,155.24
ORD100803,2024-10-23,C8910,P119,Office Supplies,South,Online,5,192.9,0.0,116.66
ORD100804,2024-06-15,C9240,P119,Technology,West,Online,7,443.06,0.16,279.94
ORD100805,2024-07-16,C1864,P863,Furniture,Central,Retail,6,387.55,0.12,293.52
ORD100806,2024-01-28,C3932,P192,Office Supplies,West,Retail,2,265.51,0.17,133.02
ORD100807,2023-03-21,C2381,P239,Furniture,South,Retail,4,475.28,0.06,341.94
ORD100808,2023-10-09,C3770,P566,Technology,East,Online,4,215.06,0.04,154.81
ORD100809,2024-12-18,C5804,P645,Office Supplies,South,Retail,3,395.1,0.21,309.09
ORD100810,2023-02-01,C3524,P305,Furniture,South,Retail,9,88.13,0.0,35.6
ORD100811,2024-09-25,C1607,P499,Furniture,South,Online,2,146.47,0.2,69.82
ORD100812,2024-05-07,C5589,P706,Technology,West,Online,7,172.35,0.21,105.47
ORD100813,2023-07-24,C1475,P498,Office Supplies,Central,Retail,9,57.38,0.17,44.91
ORD100814,2024-07-14,C3040,P444,Office Supplies,West,Online,8,253.39,0.04,211.4
ORD100815,2024-08-25,C1004,P164,Office Supplies,West,Online,8,100.17,0.03,66.88
ORD100816,2023-02-01,C1781,P506,Office Supplies,South,Retail,2,318.92,0.08,158.01
ORD100817,2023-03-18,C4926,P821,Technology,Central,Online,2,99.1,-0.0,47.87
ORD100818,2024-04-24,C8655,P663,Furniture,Central,Online,8,66.14,0.02,45.49
ORD100819,2024-12-20,C7970,P902,Technology,East,Online,7,484.7,0.15,239.7
ORD100820,2023-01-18,C1889,P213,Technology,South,Online,7,330.83,0.15,214.67
ORD100821,2024-04-24,C1313,P109,Furniture,Central,Retail,4,468.54,0.02,363.43
ORD100822,2023-04-09,C4042,P592,Furniture,South,Online,5,247.49,0.15,142.41
ORD100823,2024-04-13,C6869,P260,Office Supplies,East,Online,1,21.53,0.14,12.28
ORD100824,2024-03-24,C7719,P633,Furniture,Central,Retail,3,289.31,0.22,120.43
ORD100825,2023-03-07,C8407,P912,Office Supplies,Central,Online,5,281.37,0.15,144.72
ORD100826,2024-05-05,C4079,P403,Office Supplies,Central,Retail,2,12.41,0.18,8.86
ORD100827,2024-10-07,C2511,P593,Technology,East,Online,2,431.31,0.14,242.47
ORD100828,2024-09-13,C1237,P712,Technology,West,Online,1,311.89,0.18,146.97
ORD100829,2023-01-21,C2321,P234,Office Supplies,West,Online,2,373.62,-0.0,167.23
ORD100830,2023-06-27,C1586,P906,Office Supplies,Central,Online,9,249.49,0.09,110.47
ORD100831,2023-06-23,C8746,P282,Furniture,East,Retail,7,311.11,0.1,216.72
ORD100832,2023-11-23,C3415,P826,Office Supplies,West,Retail,9,132.45,0.08,89.49
ORD100833,2023-04-13,C8407,P693,Furniture,Central,Retail,3,487.01,0.14,308.44
ORD100834,2024-09-07,C5977,P226,Office Supplies,East,Online,6,203.36,0.15,127.13
ORD100835,2024-07-13,C5849,P751,Technology,South,Retail,9,85.35,0.13,40.02
ORD100836,2024-08-05,C5092,P276,Furniture,Central,Online,4,32.68,0.09,20.43
ORD100837,2023-05-23,C8371,P638,Office Supplies,East,Retail,6,319.91,0.04,136.59
ORD100838,2023-01-11,C1390,P962,Office Supplies,East,Online,7,491.77,0.19,401.6
ORD100839,2024-10-17,C1834,P956,Office Supplies,South,Retail,8,448.42,0.13,191.08
ORD100840,2023-07-28,C4810,P883,Technology,West,Online,9,352.54,0.02,208.21
ORD100841,2024-04-17,C4549,P544,Office Supplies,South,Online,6,495.35,0.08,198.27
ORD100842,2024-10-16,C5909,P603,Office Supplies,West,Retail,6,362.8,0.0,273.47
ORD100843,2023-01-27,C7639,P369,Office Supplies,West,Online,8,172.93,0.1,82.1
ORD100844,2023-01-04,C6287,P927,Technology,West,Online,7,302.6,0.08,246.99
ORD100845,2023-01-04,C3316,P529,Office Supplies,Central,Retail,4,44.48,0.05,18.67
ORD100846,2023-04-23,C3945,P793,Office Supplies,East,Online,6,114.73,0.23,88.27
ORD100847,2023-02-07,C7770,P423,Office Supplies,West,Online,5,211.68,0.01,147.22
ORD100848,2024-08-13,C2813,P765,Technology,West,Online,3,104.9,0.16,53.75
ORD100849,2024-03-12,C5537,P301,Office Supplies,East,Online,5,476.98,0.27,234.24
ORD100850,2024-12-06,C5848,P759,Technology,West,Online,6,497.82,0.19,279.25
ORD100851,2024-07-31,C7751,P141,Office Supplies,Central,Retail,9,188.61,0.1,145.75
ORD100852,2024-11-24,C7428,P194,Technology,Central,Retail,6,356.07,0.01,280.54
ORD100853,2023-06-21,C5181,P416,Office Supplies,East,Online,2,206.85,0.0,99.06
ORD100854,2023-07-27,C3782,P533,Furniture,South,Online,9,74.06,0.07,41.4
ORD100855,2024-09-03,C4310,P739,Furniture,South,Online,6,171.78,0.05,87.07
ORD100856,2023-06-26,C4703,P422,Furniture,Central,Retail,3,120.52,0.04,54.86
ORD100857,2023-02-11,C2972,P116,Furniture,South,Online,7,167.4,0.07,115.66
ORD100858,2024-04-26,C6628,P392,Technology,West,Online,4,111.44,0.09,61.92
ORD100859,2024-07-30,C2875,P494,Office Supplies,South,Retail,4,60.61,0.14,30.39
ORD100860,2024-11-28,C6837,P588,Office Supplies,Central,Retail,8,112.63,0.0,88.94
ORD100861,2024-10-30,C7762,P678,Furniture,Central,Online,8,453.35,0.05,334.0
ORD100862,2023-03-28,C9655,P322,Office Supplies,East,Online,5,47.18,0.09,35.3
ORD100863,2024-07-09,C2070,P648,Furniture,Central,Online,4,165.75,0.08,69.22
ORD100864,2024-09-01,C7836,P667,Technology,South,Online,8,266.58,0.25,216.41
ORD100865,2024-05-17,C1773,P798,Technology,South,Online,2,180.48,0.12,118.87
ORD100866,2024-08-13,C4034,P569,Technology,West,Online,7,261.22,0.0,163.71
ORD100867,2024-08-26,C2586,P828,Office Supplies,East,Online,6,26.49,0.13,10.72
ORD100868,2023-11-18,C2460,P299,Office Supplies,Central,Online,8,326.04,0.14,262.12
ORD100869,2023-01-29,C2577,P739,Technology,East,Online,4,283.92,0.09,183.06
ORD100870,2023-11-25,C1395,P141,Furniture,East,Online,8,342.08,0.0,263.85
ORD100871,2023-05-26,C8407,P192,Furniture,Central,Retail,1,285.79,0.24,198.62
ORD100872,2023-03-23,C1550,P877,Office Supplies,South,Online,7,221.76,0.01,168.21
ORD100873,2023-03-31,C4586,P527,Technology,West,Retail,1,178.32,0.15,126.93
ORD100874,2024-05-17,C7291,P658,Furniture,West,Online,6,117.09,0.12,95.36
ORD100875,2023-12-30,C9912,P642,Furniture,West,Online,2,252.53,0.15,126.64
ORD100876,2024-01-24,C8682,P724,Technology,West,Retail,9,17.9,0.24,8.79
ORD100877,2024-06-20,C2234,P320,Technology,East,Online,7,167.48,0.14,120.69
ORD100878,2024-01-30,C9888,P260,Office Supplies,Central,Online,1,340.55,0.06,213.06
ORD100879,2024-03-29,C6881,P138,Office Supplies,Central,Online,9,58.81,0.19,39.38
ORD100880,2023-03-03,C2615,P877,Technology,West,Online,3,36.13,0.05,25.97
ORD100881,2024-09-04,C5038,P301,Furniture,West,Online,5,327.83,0.11,211.89
ORD100882,2023-11-20,C9260,P617,Office Supplies,South,Online,1,201.9,-0.0,152.33
ORD100883,2023-04-22,C4535,P508,Office Supplies,East,Online,1,401.9,0.02,218.43
ORD100884,2024-08-08,C2652,P245,Technology,East,Online,3,468.97,0.1,368.87
ORD100885,2024-06-12,C8874,P472,Furniture,East,Online,5,478.74,0.13,214.69
ORD100886,2023-02-08,C9575,P174,Technology,South,Online,5,215.67,0.0,147.8
ORD100887,2023-05-19,C9779,P258,Furniture,West,Online,8,135.84,0.14,108.75
ORD100888,2023-01-12,C9600,P225,Office Supplies,East,Online,2,306.26,0.03,157.33
ORD100889,2023-07-14,C8854,P841,Furniture,South,Online,7,315.96,0.2,172.85
ORD100890,2023-03-13,C5089,P610,Technology,East,Online,1,313.06,0.07,168.25
ORD100891,2024-05-26,C2730,P932,Technology,West,Online,3,164.28,0.01,107.43
ORD100892,2024-01-12,C6553,P491,Furniture,East,Online,2,36.56,0.11,21.42
ORD100893,2024-12-06,C2986,P281,Furniture,Central,Online,2,108.95,0.03,48.87
ORD100894,2024-06-23,C5257,P647,Office Supplies,Central,Online,6,81.44,0.2,65.24
ORD100895,2024-03-16,C6904,P935,Technology,South,Retail,9,66.33,0.1,32.64
ORD100896,2024-01-02,C9518,P578,Furniture,West,Retail,7,463.51,0.09,296.8
ORD100897,2023-02-09,C3601,P116,Office Supplies,West,Online,8,11.85,0.15,7.91
ORD100898,2023-02-20,C3266,P372,Furniture,South,Online,6,302.92,0.02,126.72
ORD100899,2024-03-19,C7611,P931,Furniture,South,Online,1,474.0,-0.0,210.02
ORD100900,2023-01-04,C1058,P565,Furniture,East,Retail,4,183.23,0.13,153.41
ORD100901,2023-01-31,C6097,P955,Furniture,Central,Retail,8,265.91,0.01,185.88
ORD100902,2023-06-07,C7712,P557,Furniture,South,Online,1,349.41,0.01,145.04
ORD100903,2024-09-28,C5957,P110,Office Supplies,Central,Online,1,162.0,0.17,122.7
ORD100904,2023-11-27,C4455,P884,Technology,Central,Online,8,241.44,0.14,151.83
ORD100905,2024-05-25,C8456,P785,Office Supplies,East,Retail,1,409.47,-0.0,177.64
ORD100906,2023-10-24,C4338,P743,Furniture,East,Retail,9,373.95,0.05,264.14
ORD100907,2023-05-05,C7394,P972,Furniture,East,Online,7,405.18,0.03,253.12
ORD100908,2023-09-25,C5176,P276,Office Supplies,East,Online,6,493.73,0.24,243.02
ORD100909,2023-03-08,C1239,P914,Furniture,South,Online,5,188.31,0.17,149.7
ORD100910,2024-07-08,C5774,P309,Technology,Central,Online,1,374.81,0.07,199.07
ORD100911,2023-05-13,C1445,P972,Office Supplies,South,Retail,4,303.38,0.15,160.2
ORD100912,2023-09-28,C9377,P272,Office Supplies,West,Online,8,334.97,0.0,175.1
ORD100913,2024-12-06,C6413,P594,Furniture,South,Online,9,371.24,0.05,276.71
ORD100914,2024-03-02,C4347,P809,Technology,East,Online,5,376.12,0.11,269.96
ORD100915,2023-11-27,C5375,P170,Technology,South,Online,8,443.44,0.14,357.6
ORD100916,2024-01-26,C6571,P159,Office Supplies,East,Retail,7,177.91,0.09,89.52
ORD100917,2024-07-18,C3341,P863,Technology,East,Online,1,328.47,0.12,247.62
ORD100918,2023-07-03,C3595,P154,Office Supplies,East,Retail,6,143.74,0.11,94.56
ORD100919,2024-04-03,C4767,P651,Office Supplies,South,Online,6,299.31,0.09,161.3
ORD100920,2024-09-20,C3326,P943,Furniture,West,Online,5,376.83,0.08,156.74
ORD100921,2024-02-17,C7820,P652,Furniture,West,Online,7,396.55,0.07,304.76
ORD100922,2023-11-18,C1934,P532,Technology,West,Online,9,212.96,0.12,108.29
ORD100923,2023-04-15,C8438,P475,Technology,South,Online,5,256.82,0.13,175.74
ORD100924,2023-06-28,C4136,P673,Technology,West,Online,3,170.26,0.12,110.16
ORD100925,2024-11-12,C6050,P614,Technology,East,Online,9,88.67,0.01,35.65
ORD100926,2024-01-25,C2419,P551,Furniture,West,Online,9,133.96,0.02,113.53
ORD100927,2023-08-05,C4467,P238,Technology,West,Online,7,456.51,0.13,349.89
ORD100928,2023-10-29,C7790,P695,Technology,Central,Online,6,157.94,0.22,97.75
ORD100929,2024-02-21,C3436,P765,Furniture,South,Retail,1,487.51,0.11,344.26
ORD100930,2024-01-23,C2190,P737,Furniture,East,Retail,4,124.53,0.07,76.52
